state,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015288182235132243,0.0,0.053812262469310194,0.06293046183966716,0.08778706369829342,0.11109953824254418,0.151259321795413,0.1469586723538478,0.13064088686499198,0.16240196466767012,0.1374237096317853,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10418837257762034,0.12057877813504825,0.2039983680130559,0.20907380305247752,0.2204585537918871,0.19689884321929607,0.20806241872561768,0.1651073197578426,M
Arizona,0.0,0.0,0.0,0.0,0.2182214948172395,0.0,0.10042177144004821,0.0,0.0,0.0,0.0,0.0,0.08194034742707308,0.0,0.0,0.0,0.0,0.0,0.0,0.08509603695599319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044365572315882874,0.046583850931677016,0.0,0.0,0.0,0.0,0.04653597812809028,0.0,0.0,0.03611784737629637,0.0,0.04462293618920125,0.02559836170485089,0.029007127465605836,0.0195160031225605,0.036779579977196664,0.02902441679062511,0.024553649724648356,0.03667277879646608,0.026652452025586353,0.01989455883815776,0.016981388398315447,0.04534040178571429,0.029928918817807706,0.047380266119161366,0.04336171554714601,0.05502712050939392,0.03343611843816176,0.04395753026306891,0.023434099963174988,0.0,0.030554046713742528,0.05221420879156741,0.03004306172180125,0.0394399526720568,0.05684330196425188,0.04914004914004914,0.04218578620243552,0.03927626927810217,0.042838423546013506,0.04730957894474739,0.03690672440518663,0.05464221229687352,0.05108159729933816,0.03710494150515104,0.04396064475612309,0.03472647791804551,0.04840173439548251,0.04374366213986042,0.0446066504460665,0.06009374624414086,0.03869732581111632,0.05787268010377171,0.041448731866179804,0.050051977053093596,0.07147548584012672,0.05726065048098947,0.07403979639055992,0.06971256971256971,0.07808244053023425,0.06750395253406286,0.07471763683753258,0.0735495347564313,0.07059535415336,0.08418176908781906,0.07430980727913025,0.06647236283683591,0.0954323459516102,0.07828652869502378,0.11160944960006614,0.13453100422220382,0.1447178002894356,0.16688222287120866,0.18466031091643048,0.2083471862047565,0.21756095253860525,0.1949269640742203,0.2333238275477666,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026158608362035138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022151337940811627,0.0314776508678838,0.0,0.03444542859954729,0.052543085329970575,0.09544008483563096,0.0934990650093499,0.18508132361189006,0.21624618796784031,0.26173541963015645,0.27330521062325475,0.25794274929223027,0.23634453781512604,0.16558575962467229,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.013966480446927373,0.014911277896515732,0.0,0.0,0.011403158674952963,0.00913943116180449,0.011598044901002403,0.02119157180915476,0.015275571306366857,0.027756360832690827,0.022697353488583233,0.013625009461812125,0.01554001554001554,0.016311762263479447,0.016982646822701168,0.007898395046126628,0.017989435295272048,0.010950161123799393,0.021347971942665446,0.010192937750273025,0.013032032736466232,0.009527325560623563,0.013944732377344459,0.014797433702212218,0.011345050249118395,0.005341717285797137,0.0067936167177320185,0.007900090192696366,0.008208210736339643,0.008480415540361478,0.007024708240451079,0.008069684095602022,0.012082907333395296,0.010588587344336257,0.01254325259515571,0.012387958903945366,0.014792170011340665,0.014697452931406986,0.015479764707576445,0.01597172664559758,0.014342245082891659,0.019815713861091846,0.020392375193808484,0.017223507896195485,0.01950633491448175,0.017487867791719496,0.022770800970722364,0.027363872687991394,0.02659843102925827,0.02093326899605461,0.026077761742137374,0.026809172311486835,0.017960824678173108,0.025399018581921992,0.027465498818607312,0.03871246419097062,0.04566833690428429,0.04477250228996973,0.04370879322881349,0.049576241176609456,0.04929919301013288,0.042177545266865464,0.05237558180542123,0.05215816718168756,0.05607400515630237,0.05290519877675841,0.053358897370039425,0.03999705903977649,0.04778368046771791,0.053600932766747524,0.04232888746905199,0.053389877684043255,0.05338082551172582,0.05450801469697582,0.05962082965898245,0.06038745144131658,0.055996827647532416,0.05070540161660751,0.07003375986372919,0.05394527727608082,0.07442090376086449,0.06461675579322637,0.06529739997625549,0.06835651409678725,0.06391234877881762,0.05774117660510466,0.060117186176998544,0.06600772262025163,0.06808418509782473,0.06933288238775683,0.07700438726103068,0.07531817480933234,0.0734369435102859,0.09558156950849395,0.09707307929196905,0.11254127636633196,0.1225709603228161,0.13563804408577232,0.17294761201968292,0.1674401148985616,0.15559531455485212,0.1546142171841496,0.13681639750917435,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.04088976120379457,0.05341472720335749,0.04100041000410004,0.03597639948193985,0.0,0.0,0.0,0.0,0.041361380288347904,0.0,0.03241280954233113,0.0,0.0,0.0,0.0314821810855056,0.031551713258029905,0.03946329913180742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309431880860452,0.0274830978947947,0.035317860746720484,0.0,0.024085938629028372,0.024133603629693984,0.0,0.0,0.03106876553438277,0.0,0.0,0.0,0.0,0.023849272597185785,0.03173229482186644,0.014049284891399028,0.0,0.01620614212786646,0.0,0.0,0.01571503404924044,0.0,0.013191915993878952,0.0,0.0,0.03471893444433923,0.02354603249352484,0.0,0.0,0.015459773668913488,0.014679114555809992,0.01832005129614363,0.019212911076243237,0.0,0.0,0.01567840456555141,0.0246768870107036,0.014640859711282246,0.0,0.0,0.02275427906859151,0.0,0.02294156782674528,0.01603775746328499,0.016213837352048732,0.0,0.013794689044717784,0.014282993715482764,0.0,0.02194319151529928,0.017075669610186858,0.01964057743297653,0.024504999019800036,0.012565023999195837,0.012732365673542143,0.03580196399345335,0.015141955835962145,0.03789697076880322,0.024384891121461142,0.04043479295007492,0.05521176010490235,0.034104085669463206,0.058188979902421556,0.05588715266134621,0.04856726566294317,0.05327280307592532,0.06029684601113173,0.05486641221374046,0.06131057484794977,0.05402346161761679,0.07876582106578303,0.0809784429800067,0.14781545808578983,0.11242757069964542,0.1471776520835738,0.17054487642722937,0.13512719581693203,0.16874472672728977,0.1342897382987783,0.16379195079556091,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012059234962134001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018925773117831862,0.0,0.020443208766047917,0.0,0.027058717416794442,0.0,0.03761696525132835,0.07604562737642585,0.05151500960052451,0.07210151893866563,0.08813160987074031,0.09691899612324016,0.05280667476369013,0.09926105657880224,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949667616334283,0.09097525473071325,0.1504042113179169,0.0,0.0,0.13183915622940012,0.11687704534829359,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008731432064001397,0.005489317787585359,0.0058977564934299,0.0,0.007165205760825432,0.006321352263676246,0.011554015020219527,0.0,0.011955573090396089,0.01005890045041521,0.01528288622400636,0.013567732056674353,0.007378644358565222,0.008923313047668338,0.010225471649879851,0.0154598491444194,0.007176804567637396,0.010756240540270596,0.009529045262964999,0.011841491192020229,0.011617338536078669,0.013480244347165956,0.016023189925783495,0.02056464643497165,0.007484133636690217,0.020526699914852207,0.01774034308280884,0.015422459728102036,0.016186717641980635,0.020193390547939886,0.021316929448576712,0.021451336111792108,0.020849259851275278,0.026452227277536766,0.02977453235375122,0.022535784645134088,0.02621993565486061,0.023540993429922743,0.02108227357261714,0.03622925874936599,0.038511126366726385,0.04507147655858016,0.06110733374071556,0.06219276348858805,0.08081420309619415,0.10579806731089637,0.09191408983969845,0.08885946266160226,0.09857741039856023,0.08170855404034712,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816062007425259,0.0,0.008081896551724138,0.006769655695311336,0.01757469244288225,0.016273613691533653,0.015863782983448788,0.015668250900924427,0.012690677428361125,0.008674639073052853,0.032347562113539945,0.0387582361251766,0.020954540972290703,0.017190991920233798,0.026926136711339574,0.03193641105709521,0.028630393548617985,0.01625446997924429,0.03834203741653996,0.043550947584327274,0.04324698352289928,0.08382722767180906,0.0632130279040366,0.08771538587336276,0.12042933056345873,0.12112631744533583,0.11987299941683405,0.13800955716183344,0.13613728370293413,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20685579196217493,0.0,0.0,0.23394853132310892,0.0,0.0,0.12554927809165098,0.0,0.0,0.0,0.0,0.0,0.08641548565502938,0.08869966294128083,0.11778563015312131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052789893217025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046416635722242854,0.0,0.0,0.0,0.0,0.0,0.041788549937317176,0.0,0.0,0.0,0.0,0.0,0.04011875150445318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10195412064570944,0.17485574401119075,0.10783608914450035,0.0,0.12371134020618556,0.0,0.0,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03481651695564376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05518763796909492,0.0,0.0,0.0,0.0,0.0,0.044279135671271695,0.0,0.0,0.0,0.0,0.0,0.0,0.0416181122024305,0.0,0.0,0.04757373929590866,0.0,0.0,0.0,0.053763440860215055,0.0,0.05319148936170213,0.07565011820330969,0.15240998285387694,0.18378796672470496,0.17139592458579317,0.1574028529267093,0.11055276381909547,0.11475067807218862,0.24479804161566704,0.06648936170212766,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006562048859140934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004092553088087089,0.0,0.00382334246156346,0.0029432829377888095,0.0028921656054025652,0.0043702685772833445,0.0024649484332787755,0.004587623610969518,0.005257181309669008,0.003210135467716738,0.0034357964176096024,0.004771561493498748,0.0,0.004398697985396323,0.006878740315046306,0.009652975529707033,0.008423180592991915,0.012249338895974292,0.013789722060490915,0.010737266752053502,0.016965359819858725,0.011560960947073921,0.011200633209130756,0.015183261972002066,0.01375984009617404,0.014648539680103795,0.013524768121409708,0.019344161287318112,0.010995858226734597,0.01688346008162786,0.010237585099926144,0.018886169280512496,0.014070634585619812,0.016806477070119546,0.02049687245997809,0.020198221163556837,0.017104981825956808,0.025775473532270894,0.02464893934867045,0.019772163835191408,0.031985520700872974,0.028040153499811732,0.02050239057874148,0.0329872421840853,0.030949652443767826,0.029193914320032033,0.022864691834764493,0.03670205793682003,0.027989888652724202,0.024248084850335434,0.023085091647813843,0.03347996317204051,0.035980419077196936,0.03173155107788113,0.03728599393066877,0.041478829423771735,0.06457386910763445,0.0975179363347187,0.10879333995553664,0.09324834749763929,0.1434789423552249,0.1534803557724968,0.12805122048819528,0.14033993450803056,0.15048908954100826,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007544095236658267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009951073886723609,0.014837284447228725,0.010159676244983661,0.01051635292880429,0.010428616122640526,0.01229580186193571,0.0,0.008949987470017542,0.020016741274520508,0.01321627489851789,0.02580696390995355,0.02714440825190011,0.0933845533459261,0.10454555354692571,0.11353011887271271,0.14726226069882636,0.19753422791362985,0.20888586382519303,0.18975332068311196,0.1880570869184399,0.1798899181098134,M
