state,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Missouri,0.0,0.0,0.0,0.0,0.008221791034959056,0.0,0.00860096674866255,0.017554638813306416,0.008712622847982156,0.01981178801386825,0.01994614540740002,0.022069487357336527,0.05677807445600467,0.03934219844204894,0.06447351868159518,0.11157867890844173,0.18250532980166675,0.40349169466511764,0.6161190948533088,0.6788800103943351,0.8996851102114259,1.3591685086770446,1.3338570306362922,1.0312574946038853,0.9942184941349463,0.8563159686755192,0.7550955750343225,0.6725297465080186,0.6083991385498924,0.5252100840336135,0.420213927090155,0.31132321688229375,0.24613089688607123,0.11952268039249705,0.12244253100560866,0.06508490621856695,0.07539981745307353,0.05403025694388858,0.03759547271360165,0.038278668708195664,0.029073389541886447,0.019762411892580312,0.02757986669731096,0.016498538700857924,0.026636317408044168,0.027171899315762173,0.0,0.0,0.0,0.0,0.0,0.024407358818683833,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05711022272986865,0.0,0.0,0.07018247443352717,0.07993605115907274,0.1089756290865861,0.1741991677150876,0.2702161729383507,0.5,0.6170212765957447,0.6099666244677178,0.6725111084424162,0.7364341085271318,1.0697254800876401,0.7683136839316466,0.9039395574743659,0.655827298811313,0.6429070580013976,0.49318247751668115,0.5390028447372361,0.32578343158547934,0.42339658146463854,0.22577003709079183,0.27891714520098443,0.22537025112685125,0.13443118803562426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023672000757504027,0.022591722392915237,0.036204009594062544,0.04587366392953805,0.09396288466055908,0.2590673575129534,0.37794359918596765,0.48336216546250127,0.5977570884468896,0.6012237297153498,0.9971509971509971,1.035667107001321,0.8169934640522877,0.715218255094511,0.6207542750058562,0.586229586648322,0.5920312592504884,0.4491108818352856,0.40911033766868166,0.33821178206862623,0.3280514978955187,0.2061980714415671,0.08119925046845722,0.0,0.061474150119874595,0.04954173891503591,0.0,0.0,0.03221441917402229,0.0,0.0,0.04419889502762431,0.053163211057947905,0.06157161548526129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785799717299118,0.09188361408882083,0.18478895156584324,0.2397841942251973,0.22931396904261417,0.8169781200112686,0.7315751445086704,0.7813841662373348,0.9496981891348089,1.2237632574352888,1.2511899904800763,0.7033997655334115,0.7906700929037358,0.7060547525477919,0.5851264628161571,0.4895960832313341,0.5150062155922571,0.356266791262703,0.3614122880177926,0.2238113434139418,0.17762917297946818,0.07295846578769087,0.07136303394841473,0.0803656637701542,0.058105752469494475,0.046438190768087674,0.026014568158168577,0.034594594594594595,0.032231328851643794,0.05368996485747755,0.03096294767261843,0.0,0.044055289388182164,0.044133061179456055,0.0328263486158223,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07131395970761277,0.07813178227276674,0.06225542511561721,0.19100538287897206,0.39490651192778853,0.47536048169862144,0.5996890501221589,0.6869125090383225,1.0659934076723472,1.0082823190493337,0.8158782458617715,0.8273941181289425,0.8275038389353352,0.6683668982499341,0.6036217303822937,0.5135867027733683,0.3951426368542791,0.2413826397605484,0.32829287703939514,0.10935480664081916,0.0,0.0,0.0,0.062473969179508544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0055806685640939786,0.0,0.006779752945802655,0.0,0.0,0.0,0.00713511045150979,0.01011648408821574,0.008471584892340275,0.020938023450586266,0.019511379315150585,0.04728260135363333,0.06869982218869551,0.11139549378704895,0.257975530637787,0.46291712050698086,0.5586458520246427,0.7299270072992701,0.9107168328999198,0.9454513286079196,0.7426619288644127,0.6943230932326798,0.6359530261969286,0.5460934725912503,0.5420630946419629,0.4127305587243806,0.3674396021154023,0.2898550724637681,0.24551235611366015,0.14502289481811712,0.0670287129119188,0.057768485915492954,0.03581316547059877,0.0268684154705508,0.03056279198381627,0.02942344754534889,0.03595182455509617,0.015747039556563366,0.021239053718468175,0.03764931375569018,0.05415414715952764,0.05933117583603021,0.05073842529672918,0.056129931738760436,0.049555832905073045,0.06410619001828911,0.027193970708208694,0.030197491595031503,0.021056177882590753,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04552697473252903,0.03646973012399708,0.04724657462333981,0.06050216799435314,0.12082766953632382,0.1630240969993377,0.3506810327302297,0.4282765737874097,0.4532344458178822,0.4675324675324675,0.7397759833289919,0.7900974453515933,0.6317784563546383,0.7059073297595669,0.5901287553648069,0.4896505675495215,0.5560382276281495,0.5158822165546023,0.38394624752534645,0.35179774610935544,0.3804347826086957,0.21121948189103562,0.05010333813490323,0.0747896540978498,0.050520997789706354,0.06253908692933083,0.0440417767711086,0.0,0.0,0.051004144086707046,0.04786979415988511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0026125463182691006,0.0034561074355682828,0.0031845105407298903,0.0,0.004915078368193982,0.0,0.005476091385013033,0.010128576653630813,0.0067048470456767695,0.014337312856709588,0.02062258498675813,0.0394774045206963,0.051858437050207436,0.10827369477381361,0.26107916146307114,0.3612131463244397,0.4026337923723542,0.5350332140035312,0.8196012075297555,0.8367075280487182,0.7140392577825487,0.6472188812429758,0.5803575981967096,0.5579908150950099,0.5299989150482803,0.4392072844134976,0.39618815420862,0.32327394802749604,0.2614023966917203,0.1692221221662849,0.07225070365902694,0.04641462887371406,0.046223595562534824,0.03566380059396439,0.028785647342348376,0.03223315314105362,0.026868538956022918,0.021596316086468864,0.01924310455420141,0.029989613353423934,0.039493293591654245,0.03180324393088095,0.03625759866695467,0.048331774243841594,0.04282451465550057,0.04603143289274676,0.024854728397812786,0.019743159443960837,0.020750997462718947,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.007484469725319961,0.007675657420058028,0.008142261594580511,0.009855777128026544,0.009461782284389637,0.021053995400511775,0.019130212983037877,0.031264166575479514,0.04074532604096472,0.06580256170903026,0.13871138680215703,0.2727727348497477,0.6185415903261268,1.0557649163452938,1.1970025356621763,1.4962285149004575,2.400863582567077,2.1814952573392192,1.8034493806065783,1.503375198343329,1.3665325285043595,1.2341865461029753,0.9717912552891397,0.8763523742066303,0.7074695623560382,0.5769076680644214,0.44655279791167,0.3027142530080639,0.20421338322288243,0.12695951995937294,0.09483484045039871,0.10426552954858372,0.07568213503286197,0.07358351729212656,0.06291165406293733,0.06835449693719274,0.04420988643585422,0.05102933457747711,0.05505870448356423,0.04262704381451146,0.04466142023316341,0.03204492393145438,0.033929149766351537,0.04588172008986489,0.03100927013970492,0.035908484661947265,0.0159701889805696,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019261637239165,0.07739189319918738,0.1131328368058829,0.19646365422396855,0.48770575086364554,0.8448382443849165,0.9277667329357191,0.9436133486766397,0.968088920760129,1.3754646840148699,1.4799154334038054,0.970210440010932,0.9856378484933821,0.9786989061600461,0.6280843427545985,0.6623513472828542,0.6625650733554188,0.3718674211802748,0.3802938634399309,0.3264417845484222,0.3008084226358338,0.21256038647342995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0035204449842460087,0.004368447329006491,0.007749862616071806,0.011186349670375564,0.010420620920140827,0.017402094304218872,0.018588512299398972,0.023218712784522855,0.02940001356923703,0.029718759060597275,0.07243958041858714,0.09174574959144471,0.1545302135724178,0.24211614032176557,0.4194940464983168,0.7582710217100215,0.9834022022669037,1.080047899778924,1.2563064132107395,1.6228701249526696,1.5952659526595265,1.2447439925922554,1.1133939154484394,0.957407634712164,0.8874205419872867,0.758575763290076,0.6374818145747917,0.5396794143180619,0.4284871317688711,0.35483752658989215,0.2571776356131536,0.12729293524209406,0.08562065130743719,0.06866833195664938,0.04484579163014452,0.04284982703301527,0.028438115500879477,0.024875352851472514,0.02021699575443089,0.020061127435361866,0.018680880741257348,0.020441276046657214,0.013041040153362634,0.01713705690821129,0.010604032183237676,0.008148852369957897,0.011224761824585035,0.014700477765527378,0.015294495511065568,0.01606451509261193,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.01596627921829097,0.0,0.021866799950018743,0.0,0.017961383026493038,0.0303892587783518,0.03914200720212933,0.055373772967530835,0.11126248864668482,0.16875263675994936,0.2847743899445181,0.5307108003420695,0.6793659251365393,0.8677838791361994,0.969749601968447,1.374640951990152,1.3511929186939446,1.1776193153238455,1.0278554920325995,1.0537607269056033,0.9481586952300822,0.6836483155299918,0.7267779510835297,0.5379442843419788,0.48865619546247824,0.4588350146436707,0.30131216588368703,0.15090378243611194,0.1426060425164992,0.07038241110031168,0.0745005079580088,0.0923171607344343,0.04033884630899556,0.033771233663165715,0.02837785108722642,0.050765102618028864,0.022872827081427266,0.031688188227838074,0.0,0.01992508169283494,0.028486550278761243,0.02474532931909102,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.03231539828728389,0.0,0.03355329381500951,0.01786926843215039,0.03015378429992964,0.04153885480572597,0.07790729032451384,0.07824499376938013,0.08131025670809618,0.16695504356008864,0.1935624863413568,0.2915904085367745,0.48539069191967266,0.6294383473208521,0.6651017214397495,0.7392946297126032,0.9324581314029814,0.8729101938156533,0.758487840115579,0.6553728205762335,0.5815239720615657,0.48554544002555505,0.4814897484136348,0.3683415187004156,0.37418147801683815,0.2992486947663313,0.2400337344707905,0.155561317085818,0.06690977217222575,0.05416384563303995,0.03697976198480468,0.03435481654527965,0.034737902525445515,0.05787234042553192,0.04081077404434771,0.04257583821181479,0.0,0.0,0.032722513089005235,0.04558074006547052,0.033408502463877054,0.0,0.0,0.021774158428776728,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.008632720889745767,0.005376715748400427,0.0038899305258408086,0.00560955868800436,0.0072386835247562975,0.01250967545210749,0.00945388081807582,0.01598745365541708,0.02335445279010374,0.022370530554416315,0.05990371033228071,0.08524120242899709,0.16118118437758974,0.462458990548119,0.6326626252853407,0.7073479729729729,0.8489763003449666,1.2384918895221393,1.2274263289851386,1.0696266397578205,0.9456836130883236,0.8331186811771524,0.7260797522003047,0.7198290406028568,0.5618280052413348,0.4762846035824885,0.401689737110097,0.3037678715167312,0.21711737908306677,0.10336280344007466,0.07167137649997951,0.05611901312164561,0.04425105096246036,0.03514901050209829,0.04799334492283737,0.02688085330580734,0.024470546360562378,0.020663054458627973,0.01788546150452502,0.021800477188222898,0.022252991791118584,0.02021733636593379,0.01635425839728268,0.018098611577940377,0.006696129637069774,0.008373105584861425,0.0,0.01362274089546817,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880283074503638,0.1369997064292005,0.4285714285714286,0.5016256386437529,0.6657669815564552,0.6892847551696357,0.9134781109962082,1.2295772275560046,0.9231841142658074,0.7461360810090603,0.6433566433566433,0.5802707930367506,0.5270626393675248,0.4336329984135378,0.41905602117335683,0.2618943692710607,0.22476961114857275,0.11420740063956143,0.09324009324009325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.01390936656744652,0.0,0.01832788587836393,0.0,0.020662376763681444,0.027042456656951413,0.026379810651581324,0.039932684902592774,0.0485575549842902,0.0657988842797883,0.15051958201869917,0.27149321266968324,0.9325538286040211,1.150048513212716,1.3182303670807802,1.645193800561109,2.631987979897415,2.2771716755866613,1.6750871315483746,1.6146634951727998,1.3136531365313653,1.1812869152161005,1.0671770086606767,0.8997555012224939,0.743651360654673,0.6489354900581804,0.5529276399897723,0.3536181566849905,0.1747346621796531,0.1337568968399933,0.1413776097320401,0.10132705759299208,0.0814969357152171,0.061696023691273104,0.0747430706944877,0.05625527393193112,0.04973969559306297,0.024499510009799805,0.028262559174733273,0.05421425473471158,0.029177912320373478,0.025352214697041034,0.032674992738890504,0.026310843826348435,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10074551682450132,0.0,0.1347010672469174,0.13851891315929674,0.25959978366684694,0.5047672462142456,0.7623739150832747,0.7772020725388601,0.7233938205002453,1.339784145887607,1.1630847029077118,1.098760700140539,0.7634575569358178,0.8027210884353742,0.6263048016701461,0.5160550458715597,0.47498886744841917,0.3424124513618677,0.36294776708221554,0.38273116962645437,0.1286587327114828,0.0,0.0,0.07763975155279502,0.07818608287724785,0.0,0.07890168849613381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.01456293006152838,0.0,0.0,0.019661816751867872,0.02962962962962963,0.029777413831608725,0.027884150648771238,0.03616963559092142,0.06945928617225902,0.09808907941582504,0.18400923654206958,0.24450327229943378,0.4545539223905065,0.9138261902586128,1.0920814774781489,1.1538882204965546,1.4471498745450049,1.8597650640970191,1.8502843986998918,1.492460677426532,1.2717876850310939,1.1383334226844655,1.0736113849407631,0.9331090978137037,0.7223476297968396,0.6213888586067808,0.5748961992973491,0.4704420379904137,0.3526617991068264,0.19925052554611097,0.12368815592203898,0.1024628339356906,0.09539129133622624,0.08402419896930316,0.07606679035250463,0.08267651435815467,0.05728032993470042,0.03674294229316786,0.06646085241402967,0.03953610964681075,0.05081749889527176,0.024780355936021625,0.04711160964666293,0.036191725666719445,0.03976515169235807,0.016820453671664744,0.029974521656591896,0.02843405883265264,F
Texas,0.0,0.0027928124179611353,0.003762510346903454,0.007586883362506706,0.008189864457743225,0.01076162404864254,0.010049716538877623,0.01355380862022228,0.020439149731371176,0.026917447553035784,0.02612756785002776,0.03914013693964794,0.06668388551034304,0.07524249841356179,0.12959335242072634,0.17985143837813006,0.3163699981516427,0.5278508569171156,0.6749247363109508,0.6934220727744723,0.807701543364841,1.0846897307759835,0.988352161079662,0.8287805207068664,0.759303057630464,0.6639381927653928,0.5889975772653002,0.5617904300108187,0.49267643142476697,0.41614074689940683,0.3529140986625067,0.29330812060090344,0.1766300459156346,0.11857838154969963,0.08464477955376587,0.0724907748321859,0.05603730366492147,0.060746109991503754,0.04146270771608914,0.038525438828826655,0.03767172368609627,0.03506222488826556,0.041724555788838234,0.04179661125936405,0.04306178449867379,0.05130766436614602,0.04900606784221829,0.055068524785277156,0.03947416737046965,0.027901649134314623,0.018737972247543807,0.018219392721612885,F
Utah,0.0,0.0,0.0,0.0,0.07802974884174592,0.06096131301289566,0.1217603061401983,0.11633704503905601,0.07692307692307693,0.18836261515805336,0.22563480837879704,0.19934816314906814,0.34218876376532076,0.3684996346770863,0.4750445354251961,0.5159412620717025,0.5444459663059855,0.6496751624187905,0.6750027664047803,0.7440246723207401,0.6393078631038971,0.7084865196078431,0.657319806983548,0.5441965326906631,0.4609179950067217,0.47386061563354775,0.341514673872251,0.4026649095834249,0.3755440123543451,0.297441998810232,0.25433212384278886,0.23366825783623196,0.13478418093954436,0.06894061258658613,0.07162157762802357,0.051774908584927025,0.05192950569601766,0.05827505827505827,0.028663333227172842,0.022149095051259334,0.028919379197326563,0.020435967302452316,0.039443488238668965,0.022182786157941437,0.022729855665416524,0.02696663841590261,0.03093102381688834,0.03519199186673966,0.03207827098119411,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11832319134550372,0.11822327309576085,0.10130001688333613,0.41841004184100417,0.7550335570469799,0.5792163543441227,0.7341642479084856,1.172197457487205,1.4439220953660175,0.841992117520602,1.076487252124646,0.865460267505901,0.8550407635712866,0.8904719501335707,0.5692167577413478,0.45055726820014225,0.5476190476190477,0.3205128205128205,0.2251688766574931,0.1300728407908429,0.13304949441192124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013254563356812845,0.009054198431812831,0.012752778283840407,0.024674821107546967,0.0308822015578355,0.03548735974043531,0.08239132584121543,0.13737400486601897,0.24004541399724272,0.6047636769631559,0.818639798488665,0.931267146140728,1.2861362082260341,1.7561896177787792,1.7017626387005726,1.364827900615455,1.2400534355578787,1.0418535127055306,0.9659945832079446,0.8386824720048728,0.7228073519833517,0.5413377850532424,0.4990662631206131,0.3943382011124825,0.2769211404116055,0.13233418367346939,0.11192836584585865,0.06680026720106881,0.05790206726029326,0.05509988822594103,0.04702784048156509,0.042430814200179155,0.03128138428357398,0.04425908587964933,0.03851675478833293,0.05639660915387463,0.042542631261743534,0.04483098717833767,0.02676802826703785,0.04714329749233922,0.04496739863598891,0.03913128546272745,0.02410267740574849,0.0342561072216156,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.01532684496896314,0.022780773027564736,0.016928657799274487,0.0,0.024132332938440613,0.025982851318130034,0.06798995259589416,0.08682640261587629,0.13572809757548715,0.17632101560904992,0.2519507379900348,0.4277460928820087,0.5417036296030653,0.5409958816922501,0.6759735488611315,0.881445570736007,0.7939591533354731,0.613693998309383,0.5241770249965851,0.5114998032693064,0.42214315999041424,0.4064046360232554,0.3128003165689951,0.2787681104452704,0.22764472372208533,0.19670146769556665,0.1119013750592698,0.06432121625572557,0.03183826163091495,0.0297548202808855,0.02780204940821352,0.018020904248928757,0.019357711144234305,0.02713073136700128,0.017592212513927168,0.020080724512540414,0.01688761293591151,0.014908843073777475,0.015050526768436894,0.026327914170999802,0.021753317380900587,0.019715656421827422,0.0,0.0,0.012114457393453348,0.02290834118156133,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028127134648611725,0.04021232105517131,0.042687612054981644,0.1089134791321774,0.18961625282167044,0.3739034562101529,1.1451125621284475,1.169859514687101,1.283006814310051,1.484250453520972,2.2186654892654123,2.0674230853152955,1.9463643903787669,1.6533605118622956,1.4005440129637132,1.3570620796381168,1.2025787255145053,0.9356501814015659,0.6635009432121252,0.7647413966592875,0.560242996962538,0.4747576061517887,0.3437607425232038,0.2003869541182974,0.1310344827586207,0.1967259186397808,0.09408018526559561,0.0657030223390276,0.06511358703516133,0.0385594200663222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.00922219967906745,0.00945000945000945,0.0,0.009158347834050737,0.020103441343640917,0.012190661952944045,0.008719916288803628,0.016391292945187517,0.044737010289512366,0.03869906638502346,0.09342181560466466,0.1124729155295324,0.18809087759243676,0.4292412335732682,0.6156207366984993,0.6149156461869973,0.8014514197139435,1.26748481294095,1.1703964696237639,0.9973630868028773,0.8644247392783447,0.7417435740980856,0.6937170187955808,0.5492834991993838,0.4919618781004919,0.4861140465824069,0.3580304115243671,0.2674137272379982,0.19347294567874987,0.07199738191338496,0.0663716814159292,0.055199823360565246,0.040575267120508546,0.03861793235046909,0.03190156089780107,0.020782819535850365,0.03849114703618168,0.0174420053322702,0.015762925598991173,0.029806259314456036,0.02765257307192434,0.022404570532388608,0.017049329393043874,0.0,0.0,0.025391182911733902,0.0,0.027506532801540366,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12818458580355713,0.14496955639315745,0.1976563602993082,0.22346368715083798,0.280194661554343,0.5625,0.662361318099023,0.9165731387953611,0.926130099228225,0.9577201588413922,1.2165450121654502,0.960323477381855,1.0966590155572558,1.06439595529537,0.717439293598234,0.9381413075344474,0.5754088431253785,0.5630278385986863,0.22587931590835753,0.3653271338425772,0.37787701820680175,0.20898641588296762,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
