state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2016,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016121664830588172,0.0,0.0,0.012836970474967908,0.010630381630700542,0.0,0.01271294177472667,0.02643512210992944,0.01991555803393611,0.023721040562979363,0.02508393470458843,0.034272120637864646,0.06598074187096642,0.08391665643292807,0.061912894961571305,0.08662020063655775,0.08076486510084693,0.09233795692233575,0.11489619028421688,0.11381979222714292,0.11280770315458685,0.0877018138329679,0.09771467315438918,0.09816564972186399,0.13001450886548208,0.1268262987012987,0.09871348814629016,0.10562540461344508,0.10860426008968611,0.1105888858169754,0.0894971636283527,0.11122518822724162,0.09010555221831287,0.08577576180507095,0.08823444325512772,0.08303864160235944,0.08796089345196038,0.06735164724933007,0.06509757403040779,0.07517197361889227,0.05285940826035402,0.06312853262864274,0.041319265107356305,0.04517323937299544,0.05336097940266195,0.04698512137823023,0.035832369659755364,0.029285911849405336,0.028192839018889203,0.03946107446868482,0.011692943308713191,0.013957568990269582,0.019741387819563715,0.015234032829340749,0.015702592890651068,0.0,0.0,0.016107506097841593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387774594078319,0.0,0.0,0.0,0.0,0.10066438494060802,0.0,0.0,0.0,0.13091147111765666,0.08950948800572861,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.10552975939214859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129366106080207,0.0,0.10979961570134504,0.11196641007697691,0.10769230769230768,0.08643042350907519,0.0808080808080808,0.09095634095634096,0.10514018691588785,0.12301498546186534,0.09038526720144617,0.0,0.08229606007612386,0.07985803016858918,0.03881987577639751,0.0936110461034402,0.07333170373991689,0.06995452955578874,0.11337191956560654,0.05235297539410157,0.08464533604198408,0.038442528420012084,0.05675661730560859,0.060895634251452134,0.062472110664881744,0.059729510644652074,0.04972650422675286,0.08196721311475409,0.07723711795211298,0.0653049377789065,0.0666456206811884,0.06334389064844141,0.03664712153518124,0.029841838257236648,0.050944165194946336,0.05929129464285714,0.06734006734006734,0.0,0.05124566382844529,0.03537457747032466,0.01857562135453431,0.02366943937242172,0.016738642830839277,0.03102485435554483,0.0,0.0,0.016690589845445136,0.0,0.015789806101181077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020890637512621428,0.0,0.0,0.0,0.02877421830040284,0.0348586639624794,0.0272471314825467,0.030264511833424126,0.0216343182099147,0.0,0.04022256485888583,0.047198435708987935,0.08065036453964772,0.05858432696946723,0.08972058446552167,0.10469491248159658,0.10703941569071905,0.07125375631215342,0.14016352411146338,0.08376288659793814,0.08348535914164683,0.09648303765950825,0.12316354359109703,0.10504499900633107,0.1348181303421684,0.10347572300344919,0.1339696893577828,0.1475535619429853,0.1235813366960908,0.13805798435342845,0.09381540015876452,0.10172200828307781,0.08921711977398329,0.09843761831444509,0.08095474368683571,0.09032463737314701,0.07172838850220499,0.08302200083022,0.063150380275116,0.07424313251024281,0.06557377049180328,0.025959791167902157,0.06691298402816163,0.04075572763529446,0.0491670522906062,0.03812093132367603,0.04753840211545889,0.03718226068144943,0.01818181818181818,0.04921818801347821,0.034769171334749854,0.0187863986473793,0.01829022935947617,0.0,0.0,0.01972931381446553,0.0232189156766379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.020300446609825416,0.0,0.023691770071371458,0.027932960893854747,0.0,0.024800972198110168,0.02478110028085247,0.024706843795731417,0.010967317394165389,0.04639217960400961,0.03632840881569387,0.030551142612733714,0.035466461063993836,0.04993417767488311,0.07115282718946332,0.0808080808080808,0.12456254819384306,0.09263261903291546,0.10899785163654746,0.1046658053543101,0.07508681913462441,0.07929246721561452,0.08591190389515836,0.08079860296609065,0.09765508699639153,0.07204778394961303,0.06975933031042902,0.08036077259792197,0.06486370989896523,0.05910446544426857,0.06978413003548457,0.06314008258722803,0.056182752954894784,0.05338778262742821,0.045095293475423064,0.039037085230969416,0.03913173583776443,0.02941176470588235,0.03756348828938272,0.036032209001983666,0.0290274695395288,0.027719578662404327,0.03160362932001223,0.029662370512344112,0.0257604280194194,0.02718983359174465,0.019415590719347637,0.017338964368428224,0.01655101773144881,0.019027655605672114,0.01654559743925061,0.013804249015184674,0.01454684794641083,0.013217495677521684,0.009293846401315437,0.015197620881531091,0.011514221757137972,0.01241591042484988,0.007334993215131275,0.008962944626074486,0.006161353526142623,0.008578361287897974,0.004328084547164318,0.006067592985862509,0.004069763139785264,0.006983410907389496,0.00623273695881801,0.004072413782301289,0.00764525993883792,0.00241170157604698,0.00382324829056687,0.0025297242600556538,0.0024866412108284935,0.0023959747623991693,0.002530325956589728,0.0016756312940900484,0.0031403794475623925,0.0,0.002313695457521708,0.0024032973239284296,0.00223700301249739,0.0,0.0,0.0,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035648505733468006,0.030275507114744173,0.035452611675726775,0.0671591672263264,0.06482561908466226,0.08897362567524626,0.09301748728761007,0.14684287812041116,0.19518952273013473,0.23348267810942136,0.2170481452249408,0.2255947497949139,0.2751572327044025,0.23730118009235504,0.20520713094780044,0.17318602567930724,0.13236648250460406,0.12059262662225795,0.11031439602868175,0.12642225031605564,0.10090817356205853,0.1248679281529152,0.12524688087094754,0.09653441451877594,0.09789716881387789,0.10464994593086126,0.07939795636564484,0.05897249106740209,0.05708912620055074,0.05702157316184623,0.06365758283064052,0.06856665871690913,0.0375018029712967,0.03652814071763747,0.024323666927920866,0.0432163790076439,0.04612420978375885,0.03474356575887966,0.020953378732320588,0.015434877678594397,0.02374544878898211,0.037896218498768376,0.0,0.015781333838336017,0.0,0.019711554256053088,0.016068903458028024,0.0,0.014679114555809992,0.0,0.019212911076243237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08437694289013234,0.050766106701126086,0.068449393082048,0.05900575306092345,0.0670760022702647,0.03854413303232201,0.06552722109976519,0.04873822159644753,0.07062914267086819,0.058361629881154495,0.05051015254066068,0.05557801131770413,0.02357934449422306,0.028563267637817767,0.0319744204636291,0.024207946258359307,0.03445187073658099,0.027928085180659798,0.02820238028089571,0.04328343008452999,0.01938306473943623,0.028639344731792533,0.028433323855558714,0.01587763634920215,0.019603518831630275,0.016644869813339673,0.02495576024320523,0.015327683986949572,0.0150324270927286,0.0,0.012286773288554872,0.0,0.0,0.020359964166463067,0.01466244946691523,0.010320343461030383,0.0,0.0,0.0,0.011918382913806255,0.01217878455730118,0.0,0.01679946241720265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22639068564036222,0.17325017325017325,0.1707067258449983,0.33494603647190174,0.0,0.31545741324921134,0.2565042139978014,0.1953125,0.2516514627241271,0.219435736677116,0.17554125219426564,0.1797175866495507,0.11494252873563218,0.24650780608052586,0.17178441056474125,0.10810810810810811,0.14311270125223613,0.0,0.18577942915048135,0.163826998689384,0.09454774661203907,0.14755791648221928,0.06888001102080177,0.09118145108766446,0.08632383771118511,0.0,0.0,0.07012622720897616,0.05156765676567656,0.0,0.0,0.09243093355242887,0.0,0.053231129564569366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06544502617801047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030643513789581203,0.06564661919911124,0.04468674591116275,0.03972668043858255,0.03474876641879213,0.04018852069708816,0.0993418601763318,0.07904403217557075,0.17408832691955287,0.20394612028078163,0.21082851119185397,0.1770346692894025,0.17539810754673438,0.23977678960676604,0.19975681778704188,0.2299811833577253,0.2685199810456484,0.19879195657160334,0.21645789716475639,0.23888997971071407,0.1949605647948483,0.15804922104312485,0.1651009208445726,0.13172794712393981,0.15172885412659742,0.2036892501570501,0.1448267871625536,0.13302421040629395,0.14506156049973706,0.14476355286365603,0.09521431024256236,0.08789878670855068,0.08563273073263558,0.08401406266156551,0.0737743931461209,0.08419209267865561,0.053334494356339725,0.07173298451411451,0.08061848850669753,0.0652065910408214,0.04113403366662448,0.057796662777878864,0.039118529143304215,0.03016976293528586,0.045742350193803114,0.03597077684474269,0.02076817826426896,0.017404016847088307,0.017462864128002794,0.0,0.0117955129868598,0.010933077418335987,0.00597100480068786,0.0,0.00770267668014635,0.009774573889669498,0.008368901163277261,0.011176556056016898,0.007132013571202967,0.008722113465004943,0.007378644358565222,0.009815644352435173,0.005112735824939926,0.00406838135379458,0.0,0.0,0.005131024372365769,0.0034827915270647727,0.0,0.0,0.003641634074041704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.01260239445494644,0.014677206298618246,0.0,0.012381710444857167,0.013746885471260418,0.010508617065994114,0.010468281108242028,0.020748061942395833,0.022577610536218252,0.02034964388123208,0.017890510078320678,0.015148932947035544,0.029095705473872056,0.05243732730976343,0.07246376811594203,0.08663939876286998,0.08002591315283045,0.08577380223011886,0.08823416580350635,0.08262874711760185,0.1400260604056866,0.11578028318718445,0.15801312438421355,0.10912463852463489,0.1384648157352837,0.1535416951003139,0.136777398713978,0.14040490964264687,0.1446340757882557,0.12492686243812957,0.14382773546654978,0.1644696467584751,0.15892995638961996,0.14835862554534368,0.13379886844385544,0.11251097291081959,0.14204375902694058,0.10536285071623061,0.12241022296964914,0.07885534044936116,0.10438179042830205,0.08374356362813332,0.08389848283576873,0.06245875365324785,0.0705824226240192,0.04861909900508722,0.04221394024918286,0.041063297865916254,0.050452874612594,0.03600452628330419,0.033899684054944604,0.035275359455912855,0.028146021559852512,0.019145822791734476,0.02864732538153029,0.01760301146903901,0.017721855478268576,0.0,0.011175324882659089,0.00851411640499949,0.008651417102121327,0.0196347928529354,0.01156737998843262,0.007910891715714196,0.0,0.010602526430583745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00753465943339361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.07198387561186294,0.07555152614082805,0.10626992561105207,0.10741138560687433,0.229147571035747,0.17363851617995266,0.21745883814849334,0.21708792060784618,0.20803328532565207,0.2133595929755457,0.37678975131876413,0.30598863470785376,0.2173617714984377,0.2896642527978934,0.18368846436443792,0.23235905588846764,0.2332905633967106,0.10354348826507134,0.13650324195199637,0.12741558717349755,0.08585533376261,0.08014655369819099,0.07639419404125286,0.0,0.0409735310989101,0.040462895524803755,0.09638554216867469,0.0,0.04677268475210477,0.05388345777846201,0.0,0.05305039787798408,0.0,0.054352045966301735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.022930520522815866,0.015225997302823334,0.012616022348382445,0.014891589230402668,0.018815924913391405,0.014509425944926366,0.030795130263401013,0.03244181941356641,0.03241931773022944,0.0627401772410007,0.05735724158682099,0.06767011784267665,0.09153706779405103,0.08550701157494915,0.11751420728404469,0.1310250620278219,0.15948375201659368,0.24653574768341407,0.2702523303336905,0.31122860303354144,0.3316398532317245,0.33159142899116456,0.32578649466894827,0.2936670071501532,0.26403949112388986,0.24965555820289434,0.23832029443114858,0.21008203655997792,0.1863287385251739,0.1631667250502406,0.15601153128709513,0.1162166336895839,0.11564893135939387,0.09917650979977725,0.08989811546913498,0.08618137561264433,0.0922525384044982,0.0924049307271036,0.06935393224838274,0.0772391997783058,0.0825920510731386,0.06422782371095302,0.055936916192379546,0.05682845555756464,0.05320319014513217,0.04787735499824779,0.04349052050028436,0.046601979848322816,0.040972346076536346,0.04176034418292973,0.03253731931927984,0.030584157406463454,0.035748832905749255,0.024076016007875532,0.029204269549681618,0.026840033400930455,0.025879917184265012,0.019479948221040856,0.01313214060145204,0.018099329118200683,0.01684636118598383,0.012249338895974292,0.016088009070572735,0.01610590012808025,0.008482679909929363,0.006165845838439424,0.006720379925478454,0.006073304788800826,0.011587233765199191,0.013950990171527424,0.007118299011268267,0.010746756270732283,0.007330572151156397,0.003670317409049535,0.005118792549963072,0.006799020940984498,0.008146156865358838,0.003653581971765119,0.004947520938615401,0.005571923079601886,0.007127075760815338,0.005891536807376204,0.0,0.0,0.004680807907444825,0.0,0.004100478115748296,0.0,0.0,0.0,F
Indiana,0.0,0.06652727618323513,0.05869170846227724,0.031879041807086256,0.06181368627736165,0.043953770974998065,0.047657268987659276,0.06089985627633919,0.05152560598593127,0.06261137600539421,0.08708146471023642,0.06546912721469782,0.09172354948805461,0.09657666543377307,0.1301082263883139,0.1458234919591694,0.14524328249818447,0.17090849188699447,0.2767975996788303,0.3180128494381057,0.3192204301075269,0.36009841198836945,0.39287282475561003,0.37754232127633663,0.3856429318155419,0.29849385922938454,0.31142876347097437,0.22247892867838961,0.23874420547917952,0.1758428328886733,0.15370310632080306,0.124590630784565,0.1395695548048405,0.14305926741078448,0.09009894502326192,0.07985727635714893,0.09578931746738441,0.07280713271188666,0.07789991715405636,0.06519140922096266,0.06875670981049685,0.07144770920782352,0.04765721465242727,0.05058332257092428,0.043773710759995,0.042855201680760104,0.04011432582861155,0.03549875754348598,0.04482477587612062,0.03174960825080142,0.032848476138661625,0.02274019329164298,0.02891070874067094,0.024056072518124066,0.018740009921181723,0.02263791254616943,0.014686084934524538,0.01632161106856332,0.014160841411449684,0.011290787971547214,0.0,0.006251953735542357,0.0,0.014417739586787583,0.013137343629118193,0.007401924500370096,0.007568876778686043,0.0,0.007316145269380468,0.008440480544692345,0.0,0.011544677903486494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947223844781586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.028137310073157007,0.05880490342425476,0.05677696117086711,0.034889806361574696,0.07498197548666187,0.09098694069792335,0.08358794027785783,0.10391229802047072,0.10748119079161146,0.1359299437981963,0.17660393273235278,0.15816630798350922,0.18929799770709466,0.22667588113337941,0.24596120520990555,0.3647554998290209,0.5139586496904568,0.585281882082915,0.5408091674462114,0.6075005262999609,0.5643652424623501,0.5129998834091174,0.4569133610779663,0.3861003861003861,0.3490201687884423,0.28539282676106587,0.2767828069032888,0.22752235995606465,0.23801686374800599,0.20511088052894477,0.14987346748237143,0.15871816189252513,0.15873841990215468,0.10655082679343483,0.09891730513290889,0.10008875795516779,0.09215061095855066,0.06375576078838552,0.06897384167054645,0.03547168472766614,0.06174969579193985,0.03982621288921072,0.03217963386727689,0.0288912964969303,0.035854502429142544,0.02221646239863739,0.023495815937392688,0.01446628451565071,0.021993731786440863,0.011436849529183028,0.01805126559428778,0.01259498719509635,0.018235696375655346,0.01430956355831147,0.0,0.0,0.017520148170395957,0.012226433549333659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.04370902279113331,0.03490249116530692,0.020144232706176223,0.03146756873697046,0.03669590106785072,0.030546009927453224,0.08274435442165144,0.08252459232851389,0.07976140934942433,0.07080004045716598,0.12856079572366194,0.11453561016243233,0.16247246994259304,0.13472181765219923,0.24290268711097615,0.33066748692709935,0.3527601606184561,0.4954868446322258,0.4655419385643801,0.5205080158234436,0.4608110274082385,0.4231891203418382,0.33614142839357597,0.4016064257028112,0.3348681456676434,0.3266742053021736,0.2640513013956997,0.21620755925688662,0.16257225433526012,0.20521941375654137,0.14652014652014653,0.16285466126230455,0.10066806991855037,0.1036523826409536,0.1024444381207137,0.10290927295989319,0.06921948113076945,0.06412064941393726,0.04628614582572048,0.07330858183366046,0.034352456200618345,0.057807477975350886,0.034129692832764506,0.05340391938330083,0.041118421052631575,0.026011492350256567,0.029428354219290288,0.017657148622742407,0.02586117720078618,0.024830326104949514,0.0,0.016377333770062234,0.021388086835632553,0.018517146878009035,0.022099447513812154,0.02110149820637265,0.020688228398041512,0.0,0.0,0.0,0.0,0.0,0.0,0.025898109438011026,0.0,0.017190991920233798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
