state,1935,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072691323563619445,0.01157173026296757,0.011453605738256475,0.0,0.010031096398836392,0.017359353074775413,0.026948443372810438,0.03714444904781634,0.03963884606914776,0.03394082490961411,0.06474830976796013,0.05793477763717583,0.04541895066562255,0.06840725116862387,0.06182581390430015,0.07400620242458415,0.09019674164270816,0.06431118819792256,0.06779390652416654,0.05330174711282203,0.04570209848802224,0.05103342689461597,0.05604172953399147,0.052053864433631324,0.04602144599383313,0.0647373342604359,0.09257905764264483,0.06902105142068331,0.0670000717857912,0.06387735547748323,0.07391976345675694,0.07122670771775842,0.05145235979231957,0.03311023342714566,0.06426429285476269,0.04496934983787366,0.053001830972342685,0.05750569066730562,0.03319738214929337,0.02960533807018742,0.0206152507043544,0.04245383145828911,0.029101491451436888,0.03184947448367102,0.022711214292924196,0.03862196817549823,0.025926213994970315,0.023419813161934998,0.03638821021988876,0.0,0.03162055335968379,0.04147427212652418,0.060287658255102926,0.028787747934479087,0.02924746278260361,0.02913668016666181,0.02805757414213967,0.04505519261094841,0.02306738560018454,0.045864546705396726,0.042453138266605704,0.053812262469310194,0.06293046183966716,0.06320668586277126,0.09374023539214665,0.08794146616012383,0.08244023083264633,0.07838453211899518,0.1346747999683118,0.09296309769209005,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184397163120568,0.08574858514834506,0.13091147111765666,0.10741138560687433,0.11109053878911312,0.10443864229765012,0.13966480446927373,0.1038241910365115,0.10233668770254137,0.125,0.0,0.1016880211511084,0.1266357112705783,0.0,0.0,0.0,0.0,0.0,0.0,0.15408320493066258,0.1634320735444331,0.0,0.09160864785635764,0.10471204188481677,0.0,0.140361821584529,0.0731957253696384,0.0,0.0,0.0,0.0,0.0,0.06398771435884311,0.0,0.06496881496881497,0.0,0.06682705159048383,0.0,0.0739863865048831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09689922480620156,0.0,0.0,0.09493070058857034,0.1695234507440196,0.0,0.0,0.15866719555731854,0.14586372160866848,0.2411575562700965,0.14279885760913913,0.167259042441982,0.15432098765432098,0.12306177701206006,0.0,0.1926252063841497,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.04197271773347324,0.0,0.029084986330056427,0.03385813441679363,0.03295073864572464,0.0,0.03278995690462807,0.022311468094600623,0.05119672340970178,0.029007127465605836,0.08196721311475409,0.04045753797491633,0.04716467728476581,0.042091970956540034,0.07667944657442907,0.07995735607675906,0.059683676514473295,0.04415160983562016,0.038364955357142856,0.0411522633744856,0.05922533264895171,0.04730368968779565,0.06288813772502162,0.07058736114723038,0.04395753026306891,0.036825014227846405,0.04826088455306973,0.04752851711026616,0.04895082074209444,0.06342424141269151,0.029579964504042593,0.03473757342259837,0.07063882063882064,0.05343532918975167,0.034039433374355214,0.0554379598830763,0.052289534623141856,0.06643210392933592,0.04038772213247173,0.046639719273308754,0.045835515976951284,0.03349382457609378,0.014299137966254033,0.03831803972975698,0.033801920744437594,0.024330900243309004,0.03805937262128921,0.022403714943277867,0.021951706246258234,0.017763742228362776,0.023100912486043196,0.019317698875709926,0.024812948541762102,0.02961591855622397,0.03575003575003575,0.047212638460141634,0.04441049508819924,0.043440486533449174,0.046182266009852216,0.055467778263354285,0.04288505217681348,0.06784808490703197,0.052837006357484964,0.07484889878557663,0.08230122247425577,0.10954260794080566,0.10555509562049839,0.14681515971392017,0.1293337227251867,0.14601047839903805,0.14406986280116144,0.1395227847801925,0.1381760757994473,0.19184403598371919,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620207476210909,0.015668660068419816,0.013283034907815737,0.039849104723447215,0.044278400442784006,0.06864171769034348,0.041246184727912666,0.042765502494654314,0.049035161094926304,0.08145928490384895,0.05531134464789963,0.06652012956964369,0.09970089730807577,0.059423002644323625,0.07774472687939427,0.08363636363636363,0.09465036156438118,0.05022213637241646,0.06387375540108961,0.0658448256941142,0.09096532401848414,0.07350665428659857,0.06313380420628971,0.077396385588793,0.06767246526810239,0.11651733697617421,0.09662209167504057,0.12015379685998077,0.07583801001061732,0.08079324274697025,0.07385237299335329,0.04607764082478977,0.0463893613731251,0.050477595713287256,0.050508975056336926,0.02387489554733198,0.05566157760814249,0.04013002126891128,0.046942847083675625,0.019630167641631658,0.03261312678353037,0.02115506663845991,0.03423045654871422,0.03528737153191302,0.044072278536800354,0.02592800656842833,0.0435976806033919,0.03500021875136719,0.03107796128573966,0.0,0.058046079657081626,0.0404458026244832,0.0,0.04031896783442344,0.03607666290868095,0.026581605528973953,0.040471265401564885,0.07989472694802144,0.07381163271331562,0.05779739386296763,0.09544008483563096,0.0879991200087999,0.06730229949523275,0.09426115885777656,0.13086770981507823,0.17230111104509535,0.10695187165775401,0.1641281512605042,0.14488753967158824,F
California,0.009149130832570906,0.0056725251245591975,0.019840664204389364,0.019701488481422856,0.0237002705780891,0.02904443799012489,0.04399215561562517,0.04683138826967387,0.041772482377233994,0.04600799330792825,0.04787882973091177,0.04844290657439446,0.0599417366319937,0.055375815939890695,0.06944546510089802,0.07919879617829809,0.08495599279573181,0.0808381086490257,0.07034578420687605,0.06797458397936162,0.08674384885902088,0.08607557311469724,0.06901462110660729,0.0757986936422676,0.06077325213263206,0.06935793407629372,0.055348982430246094,0.05215552348427475,0.045754320744937536,0.03799405220382773,0.03251074378486016,0.035742772435173896,0.03422996833727929,0.042253881808636866,0.046004772995198256,0.046976740386107954,0.04918277894504907,0.05005764213336569,0.0499470930791828,0.05516894616837702,0.04986189567054408,0.05200159137400108,0.04556574923547401,0.052153046582015944,0.055290052202043964,0.044410714787643704,0.04337807445556372,0.04312754572318505,0.037195791561869,0.03638513667166962,0.04060062000062808,0.03355088513129051,0.04187788778114292,0.03436715173217655,0.03952038655412056,0.03719741824264004,0.03331914184699109,0.04311469332271485,0.04122103386809269,0.032790036351712716,0.04157192081804612,0.06419767176443734,0.07603541077701902,0.06576199239080123,0.06459124788591146,0.0732118643102132,0.0845522955948254,0.09149598781568957,0.08480707872231909,0.12355056590571704,0.12711363367624454,0.12786867686045578,0.14387761978569985,0.1384087810386856,0.1543819949016454,0.15709701621339833,0.1764616728133548,0.15980059332660487,0.17129627745928155,0.18029076681115502,F
Colorado,0.0,0.0,0.0,0.03361828834886178,0.0,0.0,0.01957943376277558,0.048836641434401924,0.0379729356531345,0.04509661081624866,0.04365639062395057,0.060189438337504356,0.045469702021886084,0.05962318149296446,0.07211885186787827,0.08710556632667397,0.11080781600497285,0.08913378170326554,0.04612420978375885,0.08819520538792527,0.0785751702462022,0.10032670491086357,0.08706664555960107,0.08391305524727283,0.08820349399647187,0.05365653505034246,0.1110027246123314,0.07227569893886134,0.06106183314050649,0.07420691361078474,0.05578063531207798,0.039693444474977864,0.044830125844567546,0.07024714221853248,0.06025051530045981,0.05644225643598507,0.061692217526759005,0.06149161078738544,0.034406629010522695,0.05066126279863481,0.04298030490733952,0.02901073397156948,0.03211819495744339,0.027493298508488556,0.03474393718296157,0.039086749591888355,0.02529026324864927,0.021424490573224146,0.02418906170629641,0.0268194562964769,0.02439381372883837,0.03191593832858686,0.01960399921584003,0.022617043198552508,0.02291825821237586,0.020458265139116204,0.027760252365930597,0.030317576615042568,0.0170694237850228,0.03092072402064553,0.04140882007867676,0.056840142782438666,0.06266505527953091,0.03129680549035387,0.03700363098129004,0.03937555009959698,0.048701298701298704,0.033396946564885496,0.04659603688444183,0.059168553200246964,0.06246944429355207,0.05584720205517703,0.06822251911651837,0.0835999884689671,0.10389010735311092,0.08382714265067207,0.1380647435520827,0.09687197275085153,0.08843470570895155,0.10028078620136383,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.022561904224716565,0.012730420613097057,0.0,0.0,0.014216661927779357,0.01587763634920215,0.014702639123722707,0.026156223992390915,0.018149643813240166,0.019707022268935163,0.03221234377013272,0.020094847681054576,0.022525751029017264,0.02031818274173558,0.03643355935634045,0.028503949833048294,0.018851720743176724,0.028896961690885074,0.014465798718743542,0.015169574168382273,0.024989776909446135,0.02383676582761251,0.014614541468761417,0.012059234962134001,0.01919938561966017,0.03784602076124567,0.024953991078948187,0.016736961906674702,0.017056114617090227,0.03134905430352851,0.028394974089586144,0.04872615898649589,0.030933150025777626,0.032868787799105965,0.01620798080975072,0.02842165098212594,0.01860176716788095,0.02732572261355356,0.02062280882656218,0.017073587160662457,0.01958863858961802,0.018691089690528958,0.02091886096802029,0.012887262230011857,0.02815531495559139,0.02397442727757059,0.027644928537859728,0.022690529540233147,0.0,0.023999520009599807,0.027420632502589724,0.0,0.025650891368475055,0.019636720667648502,0.0,0.040565208572780745,0.024192990944909103,0.027445195375484583,0.03212908753391404,0.03322872438619162,0.041636700859230096,0.023067163892199455,0.024531850519257502,0.03450804468791787,0.03156850365292685,0.04618510992056161,0.04231908590774439,0.057034220532319393,0.06088137498243807,0.06729475100942127,0.05875440658049354,0.10712099571516018,0.11617468448011829,0.12683357229513623,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399186089530152,0.0,0.0,0.0,0.0721947194719472,0.0,0.07333682556312204,0.0,0.06487187804086927,0.0,0.0653950953678474,0.0,0.0,0.0,0.0645244547683572,0.07633587786259542,0.0612369871402327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07115411982353778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198387561186294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11719403984597354,0.0,0.0869414014953921,0.0,0.17094017094017094,0.0,0.13160368490317728,0.13394565633371602,0.1425952332450601,0.13183915622940012,0.18700327255726976,F
Florida,0.0,0.0,0.0,0.0,0.011626825411589619,0.016177116313466293,0.01923323503013207,0.026650929927090672,0.038620476576680954,0.030405533807152902,0.027199042593700703,0.04659056873772838,0.03277869696875098,0.04611083892907577,0.05708848715509039,0.07367387033398821,0.08210376011423132,0.08306953144294021,0.07401521665777759,0.07700746866956411,0.10645774764345957,0.08280202036929701,0.07804919208539003,0.0931168455865826,0.07280392923892728,0.07658478283572565,0.08546597009894792,0.07070118207414942,0.06596950742767788,0.05105178275145903,0.061120024448009784,0.04501240585819994,0.038925192856637335,0.061954105370570584,0.05254484224605317,0.05057081810940997,0.06290519288786187,0.07208748243631255,0.060973422761020045,0.06929464754730477,0.06215040397762585,0.0387649487333553,0.053495171599597865,0.03837024610497386,0.036641273412069464,0.0309196982888388,0.03269433191923703,0.02842720714214372,0.035917170606560384,0.029952007132757048,0.03553538846329946,0.03263638105103337,0.028404745777525293,0.028643614677281944,0.020207160819063586,0.024327940639824838,0.02776749352091818,0.027760427510583663,0.028519454893013503,0.027183410352996,0.02816879962847637,0.047499387104682524,0.047103883367696,0.04836978702178152,0.04391743522178305,0.0428906869052552,0.03543234547954136,0.0463686234225751,0.04291748548711346,0.06843304430435798,0.058603887949366246,0.06718201222882704,0.09123066727487111,0.08178774376581442,0.09175779309880377,0.10913028990336554,0.11721154575888151,0.11760811234623827,0.12209128810830853,0.1615387505165483,F
Georgia,0.0,0.0,0.0,0.007548651056056282,0.0,0.011069468823631735,0.016437455481891402,0.011046468812136388,0.011442956860052637,0.015087317852068849,0.01274274937560528,0.014836611812415771,0.02745383577831624,0.04143482893334912,0.02745649861001476,0.05485588900825124,0.07183262997216486,0.0543201493804108,0.047775524948146075,0.05538795135288017,0.088228028280024,0.06996406930000355,0.07477897986998105,0.08574982789647217,0.09009441895106071,0.06300792099578233,0.08135924173186707,0.07901680518124479,0.04503363449576402,0.03829164558346895,0.06640970883900203,0.06364165684960257,0.08713245610148716,0.07141969941622159,0.08301669912832466,0.05449034499199673,0.060559919714849295,0.08344786962497547,0.09088655705197059,0.06328713372571357,0.06321493076459964,0.05907121868468086,0.05570443527746831,0.04041492657955005,0.06460517428714063,0.02689009029409267,0.029166261579700283,0.033592668735975065,0.04223084435294428,0.02410830975371458,0.042696403455897126,0.027356217025988408,0.038375524355225024,0.025592672413793104,0.02437076050312081,0.037853183723131,0.02847882396018389,0.03304954788218497,0.041782002402465136,0.02411228711388614,0.019827746452692238,0.024882740087338415,0.02750584499206081,0.03574598165861355,0.036837839829072426,0.022030475491096015,0.023656600783033485,0.031016259677669484,0.042511690714946614,0.04891915118661995,0.06321911746112024,0.04036385128803933,0.058826124681971265,0.0632130279040366,0.06987496840759407,0.07225759833807524,0.07550731477111845,0.09719432385148707,0.10868252626494385,0.13971984380037977,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285591840233136,0.0,0.041788549937317176,0.058168522519528004,0.05560851604702892,0.0,0.0,0.0406934158053227,0.10430875391157826,0.06295742504131581,0.06926806742091896,0.0967741935483871,0.07439861122592378,0.11483084533168447,0.09738046547862499,0.08973975471133712,0.07223942208462332,0.06721720760514692,0.0,0.0,0.051493305870236865,0.05241639584862145,0.06284696763381167,0.0,0.1333196595221003,0.05060216577269508,0.09173376821934563,0.0803777755450618,0.10437422905398995,0.0870995838575438,0.12918704438497738,0.1337852301105958,0.136986301369863,0.06622516556291391,0.05968961400716276,0.08762535293544932,0.06732063858434315,0.09536524890329964,0.0,0.09514747859181732,0.14879476242436268,0.11304079745144385,0.0,0.05806526535826269,0.07250755287009064,0.11922108888594515,0.06781500067815001,0.0,0.08555539711963497,0.09182736455463728,0.09045680687471733,0.145602795573675,0.07479431563201197,0.09607686148919135,0.12113870381586916,0.09669621273166801,0.07940289026520565,0.0,0.0,0.0,0.12039903680770554,0.10195412064570944,0.19234131841230984,0.10783608914450035,0.09338812103100486,0.0,0.2434705621956618,0.16401124648547327,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.05729564553093965,0.04058112166220275,0.0,0.0,0.048192771084337345,0.039541320680110716,0.04677268475210477,0.10006927873142946,0.07628346937218705,0.0,0.07838833581563064,0.09317493594223154,0.10200078462142016,0.10808306955917549,0.11724245740190714,0.15998720102391809,0.049685326266975825,0.09998182148700237,0.11684518013631937,0.12623606143488322,0.08732671105774478,0.14380530973451328,0.08806693086745927,0.0,0.06807351940095302,0.049766099333134264,0.0,0.048985990006858035,0.1277139208173691,0.07799636016985874,0.07323622752054683,0.07503564192991671,0.10914647456887142,0.0,0.05489604062307006,0.0,0.07055669230226487,0.0,0.0,0.04833252779120348,0.060261707988980714,0.05415651232060655,0.0,0.054392167527875984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181301220939957,0.0,0.049941734642916596,0.0,0.06420545746388442,0.0,0.046944683514591974,0.0,0.03789026977872083,0.03840245775729647,0.07563660811832927,0.06205673758865249,0.0,0.06667936749857116,0.05803830528148578,0.16187392877547135,0.1869158878504673,0.1206030150753769,0.07302315877321093,0.0,0.08865248226950355,F
Illinois,0.0,0.006783110055960657,0.025008642692695267,0.02520553632191918,0.019510133075366018,0.02413930878337884,0.034867274102825564,0.050797283805008496,0.03819403803386949,0.04244938956582047,0.047168976963850875,0.03683159034342667,0.04572150162474622,0.04887691706130251,0.05166223232505877,0.05729574323321925,0.07996011865686745,0.06069556157731993,0.046601979848322816,0.06314561571795602,0.0752657366087687,0.06507463863855968,0.06116831481292691,0.05046894057282248,0.06527275451024032,0.04409272069265656,0.050101395681736854,0.047446514837819184,0.03330442760371501,0.0443991420334807,0.031372170471547854,0.04276383993365125,0.03026307256652472,0.039070879171390925,0.045249909883654044,0.05166723217866066,0.045473113058490756,0.0350953173886097,0.03568066563420485,0.03910691395754727,0.037667673463124045,0.02847319604507307,0.02794156630390394,0.024190888098816112,0.02202190445429721,0.029981499221212276,0.019641616051732997,0.02221679145097865,0.028497939379767925,0.02261723857652755,0.022287692318407545,0.02280664243460908,0.030930568238725073,0.012697938452345384,0.021293099514821518,0.021063635583501713,0.022432122799849383,0.029523442433387736,0.029688517965676776,0.012547156396122092,0.015014013078873614,0.0313330962180106,0.028837331236072877,0.029739256693519466,0.03233077980044724,0.02954891730920172,0.030689966241037137,0.04071468474524916,0.04561410467445412,0.0517861026814844,0.05239431085108008,0.07137111848738543,0.07313845225103903,0.08396007757438154,0.08616619452313504,0.0940450210395592,0.0717080350740354,0.09070294784580499,0.10348298201097203,0.11888638073739653,F
Indiana,0.0,0.0,0.01903221201884189,0.011004559031598804,0.0081908131839329,0.013592727890578542,0.03507777822749288,0.04893594165880907,0.0618253310746479,0.04466818779954849,0.041012774272927946,0.060284004644101094,0.06715334791932934,0.06026949072280339,0.05419602284570809,0.09198189629041194,0.11633154490297347,0.08677474066185462,0.06214343928280359,0.08193447290529399,0.11599618136464888,0.08062432167037056,0.09315672816438415,0.08857008518036588,0.07165297911040071,0.06433933039437627,0.06608738220536042,0.060264410099310724,0.06179276252268953,0.05394487586405891,0.05489522172896081,0.04126289465457956,0.044180588154079804,0.050462088553756536,0.06276730845023136,0.06661732050333086,0.04844081138359067,0.035973293426959825,0.0482865587779111,0.04220240272346172,0.04971963649421318,0.046178711613945975,0.02022127856255597,0.027158742851969765,0.0319313931210656,0.02122080244948691,0.023365577830739753,0.02688214551147235,0.030314513073133764,0.008981229230907405,0.032423509992336265,0.02991593621922398,0.024920177556265088,0.028416715343447578,0.009718330390838853,0.01776715337898953,0.016372239231159644,0.019962736225712003,0.011620571732129222,0.02819470934571689,0.028025981733654257,0.03217230810911492,0.03330178427454692,0.03650015642924184,0.02986123309327244,0.023226728604609614,0.025059964916049116,0.045492593805728426,0.04153686396677051,0.03573271925993568,0.04802472229182327,0.07003841500944458,0.07623113279463332,0.06678242286630158,0.07809362309786247,0.09536135140657993,0.08449315840120168,0.1133591266418591,0.10819722809006131,0.14230097999731506,F
Iowa,0.0,0.0,0.01206534591346734,0.0,0.0,0.02081815342979078,0.01229432616847325,0.012589475198733859,0.04721167828073953,0.027645183287565194,0.04007504963841376,0.03448692083527322,0.03369810049128283,0.05448502569877046,0.06517016654598116,0.0697225400457666,0.10473094980137233,0.053781753643713806,0.07405487466212463,0.0741021887256231,0.0795645648360789,0.09713898205678048,0.08768251305706988,0.048136708251434075,0.06297493597548176,0.07294278550262139,0.07154781779155736,0.05179302520593893,0.035200643668912804,0.04755468789107474,0.029343440518400786,0.050454086781029264,0.0411292928699433,0.062262623746964695,0.03896181741892945,0.043635094251803584,0.037559228013405756,0.06443298969072164,0.016146393972012917,0.03836120914531226,0.027585515096800076,0.02063504346256029,0.021257373651485358,0.02469000329200044,0.028074903843454336,0.023291699420618976,0.02188047011752938,0.04169339320076972,0.025782332656547103,0.0190011717389239,0.0,0.02589080552768698,0.0,0.0,0.01757345705047097,0.0,0.021614611477358693,0.0,0.0,0.0,0.02243829468960359,0.031234138913832823,0.02372479240806643,0.03181293991330974,0.0,0.0,0.03587229463111324,0.0,0.030123074274894565,0.0,0.033355570380253496,0.035040296340791914,0.05088281687274207,0.08191266062560795,0.04573403120077239,0.09335131210455347,0.08065817067268914,0.07971757203052043,0.0655151876116736,0.08694572102844367,F
